2456115.56121 18.623 0.038 5.80 429.0
2456115.77702 18.506 0.040 6.82 374.0
2456116.61262 18.589 0.027 4.58 328.0
2456116.78523 18.531 0.029 4.58 369.0
2456117.57952 18.609 0.032 5.37 332.0
2456117.76022 18.602 0.032 4.48 405.0
2456118.53301 18.687 0.036 5.27 364.0
2456118.72121 18.612 0.027 4.74 293.0
2456119.49559 18.654 0.056 8.26 353.0
2456119.67509 18.623 0.028 4.96 271.0
2456120.51113 18.618 0.040 5.77 384.0
2456120.70590 18.668 0.038 6.59 248.0
2456121.50296 18.530 0.026 5.00 316.0
2456121.68367 18.647 0.025 4.29 249.0
2456123.54153 18.551 0.038 6.38 360.0
2456123.71682 18.586 0.034 6.34 265.0
2456124.51420 18.633 0.040 5.94 354.0
2456124.72448 18.568 0.027 4.64 317.0
2456125.52683 18.560 0.035 5.87 354.0
2456125.72905 18.648 0.028 4.17 299.0
2456126.55991 18.652 0.037 6.76 284.0
2456126.77321 18.617 0.036 5.78 343.0
2456127.73994 18.635 0.034 5.89 262.0
2456128.66203 18.625 0.026 4.08 311.0
2456131.53526 18.640 0.039 6.48 285.0
2456132.54228 18.509 0.031 5.34 315.0
2456132.79920 18.681 0.041 5.55 400.0
2456133.72484 18.584 0.030 4.87 318.0
2456134.63247 18.521 0.033 5.83 321.0
2456135.60897 18.638 0.038 6.07 361.0
2456135.81162 18.618 0.041 6.02 414.0
2456140.61023 18.609 0.060 7.17 654.0
2456140.76861 18.545 0.075 7.40 1098.0
2456141.63204 18.495 0.037 5.27 563.0
2456141.78404 18.463 0.047 5.57 938.0
2456143.71947 18.456 0.050 6.97 567.0
2456147.69129 18.719 0.048 7.26 304.0
2456148.62735 18.586 0.026 4.48 269.0
2456149.74199 18.584 0.047 7.23 398.0
2456150.66679 18.611 0.043 7.16 302.0
2456151.64801 18.519 0.034 6.32 292.0
2456152.52570 18.548 0.032 6.14 275.0
2456153.72264 18.714 0.049 6.52 377.0
2456154.70684 18.611 0.036 5.93 316.0
2456158.55361 18.521 0.029 5.68 351.0
2456158.72222 18.653 0.033 4.34 447.0
2456159.68694 18.545 0.048 7.20 399.0
2456160.64818 18.631 0.036 5.61 320.0
2456161.54405 18.585 0.045 7.57 290.0
2456164.53311 18.540 0.045 4.73 1039.0
2456167.52697 18.565 0.035 4.60 564.0
2456168.52397 18.491 0.039 3.96 1250.0
2456169.53221 18.557 0.036 4.97 512.0
2456169.70069 18.717 0.059 6.41 835.0
2456171.67419 18.614 0.050 5.84 714.0
2456172.63563 18.478 0.028 4.35 457.0
2456174.60137 18.421 0.043 6.94 481.0
2456175.58515 18.526 0.035 5.46 435.0
2456179.57277 18.542 0.042 6.47 394.0
2456180.56272 18.625 0.041 5.98 412.0
2456181.52333 18.571 0.032 4.62 430.0
2456182.52481 18.528 0.029 5.04 338.0
2456183.56995 18.497 0.025 4.10 336.0
2456184.62125 18.477 0.029 5.82 294.0
2456185.50975 18.472 0.023 4.18 304.0
2456186.53940 18.588 0.034 5.34 325.0
2456190.57567 18.518 0.027 4.17 396.0
2456191.61326 18.615 0.032 4.70 356.0
2456195.54889 18.607 0.034 4.42 493.0
2456195.62462 18.428 0.033 4.51 669.0
2456196.54575 18.639 0.041 4.78 565.0
2456196.62467 18.400 0.041 5.94 694.0
2456197.54744 18.574 0.043 5.44 551.0
2456198.55360 18.490 0.045 6.19 543.0
2456200.59047 18.616 0.062 7.01 623.0
2456201.53028 18.403 0.050 7.76 477.0
2456203.51925 18.479 0.035 5.63 425.0
2456203.61071 18.453 0.054 7.32 665.0
2456204.56214 18.518 0.035 4.98 476.0
2456205.50348 18.560 0.034 5.24 382.0
2456205.58456 18.443 0.030 5.34 354.0
2456208.53044 18.480 0.035 5.70 403.0
2456209.57980 18.467 0.040 6.41 437.0
2456210.55558 18.367 0.031 6.00 406.0
2456211.50628 18.567 0.031 4.49 395.0
2456211.58709 18.424 0.031 5.23 412.0
2456212.50575 18.561 0.032 4.35 445.0
2456212.58117 18.459 0.030 4.27 525.0
2456213.53502 18.520 0.036 5.50 394.0
2456214.51410 18.541 0.035 5.53 377.0
2456214.57500 18.482 0.039 6.41 418.0
2456216.51486 18.451 0.033 5.36 411.0
2456216.57656 18.457 0.038 6.04 467.0
2456217.53795 18.467 0.026 3.93 365.0
2456218.52254 18.487 0.036 5.19 471.0
2456219.54120 18.426 0.029 5.24 348.0
2456221.52569 18.358 0.058 6.40 1192.0
2456221.55288 18.518 0.063 6.37 1074.0
2456223.57471 18.305 0.038 6.04 737.0
2456226.51642 18.452 0.053 6.92 641.0
2456231.52142 18.388 0.045 5.80 781.0
2456233.54731 18.416 0.044 7.39 536.0
2456238.52420 18.304 0.041 6.11 651.0
2456334.88605 17.562 0.015 5.09 433.0
2456335.86303 17.513 0.013 5.16 347.0
2456337.87583 17.501 0.015 5.99 356.0
2456338.85339 17.526 0.014 5.65 338.0
2456339.84865 17.530 0.012 4.69 330.0
2456340.86838 17.534 0.013 5.30 302.0
2456342.83564 17.511 0.016 6.57 349.0
2456343.88053 17.523 0.016 5.29 372.0
2456344.87418 17.569 0.012 4.24 304.0
2456345.89834 17.548 0.019 4.27 1059.0
2456347.89565 17.605 0.015 5.57 343.0
2456348.89576 17.570 0.015 4.83 522.0
2456350.82567 17.591 0.016 5.41 509.0
2456351.82427 17.689 0.022 6.66 479.0
2456352.82314 17.674 0.018 5.61 511.0
2456353.79156 17.689 0.017 4.83 499.0
2456353.89993 17.717 0.016 5.30 465.0
2456358.83059 17.718 0.017 5.39 419.0
2456360.82207 17.796 0.014 4.28 331.0
2456361.80711 17.822 0.014 4.07 343.0
2456361.88591 17.845 0.017 5.48 315.0
2456362.86901 17.846 0.016 4.78 297.0
2456363.79736 17.822 0.017 5.16 342.0
2456363.89705 17.869 0.015 4.93 323.0
2456367.89620 17.933 0.015 4.68 274.0
2456368.84738 17.963 0.017 4.65 289.0
2456369.77649 17.941 0.018 4.88 323.0
2456369.86763 17.990 0.016 4.71 277.0
2456370.81906 17.992 0.016 4.68 312.0
2456370.90167 17.943 0.018 5.08 323.0
2456371.83271 18.013 0.018 5.12 260.0
2456371.91497 17.964 0.021 4.70 674.0
2456372.82516 17.984 0.016 4.59 298.0
2456372.90923 17.997 0.020 6.06 387.0
2456373.84215 17.955 0.018 5.41 300.0
2456374.75965 17.926 0.021 5.78 410.0
2456374.84906 17.995 0.019 5.78 301.0
2456375.75868 18.020 0.017 3.96 392.0
2456375.86371 18.012 0.016 5.85 270.0
2456376.76796 18.009 0.020 4.55 463.0
2456376.85965 18.075 0.019 4.93 375.0
2456377.78194 18.054 0.017 3.75 449.0
2456377.87185 18.099 0.015 3.02 394.0
2456378.77828 18.040 0.019 3.85 600.0
2456378.86859 18.064 0.017 3.35 519.0
2456379.77488 18.030 0.023 4.86 645.0
2456379.86357 18.094 0.021 4.58 529.0
2456380.76608 18.121 0.019 3.66 509.0
2456380.86882 18.082 0.020 4.76 448.0
2456381.78712 18.160 0.020 3.77 484.0
2456381.87502 18.098 0.017 3.76 407.0
2456382.78092 18.104 0.029 6.15 521.0
2456382.86030 18.105 0.023 5.02 483.0
2456386.77396 18.128 0.021 5.10 334.0
2456386.87716 18.146 0.023 5.90 320.0
2456387.77263 18.147 0.017 4.38 273.0
2456387.85596 18.135 0.019 4.82 286.0
2456388.79659 18.212 0.020 4.84 281.0
2456388.91012 18.168 0.021 5.60 369.0
2456389.77496 18.181 0.020 4.84 308.0
2456389.85463 18.130 0.020 4.80 322.0
2456390.73031 18.211 0.022 4.95 333.0
2456390.81227 18.182 0.020 4.94 318.0
2456390.90374 18.202 0.021 5.19 314.0
2456391.84821 18.160 0.023 6.81 345.0
2456393.84668 18.209 0.022 5.59 340.0
2456394.80978 18.203 0.026 5.88 340.0
2456395.76190 18.273 0.021 3.97 384.0
2456396.71158 18.240 0.021 4.73 397.0
2456396.89206 18.153 0.018 3.93 342.0
2456397.83691 18.260 0.019 4.22 306.0
2456398.75452 18.355 0.024 4.47 301.0
2456398.92536 18.301 0.025 3.74 624.0
2456399.84703 18.300 0.028 6.14 304.0
2456400.82885 18.296 0.022 4.91 292.0
2456401.77057 18.288 0.020 4.23 299.0
2456402.69509 18.233 0.026 5.48 406.0
2456402.86778 18.325 0.026 5.05 349.0
2456403.77399 18.304 0.020 4.34 329.0
2456404.71615 18.266 0.023 4.36 460.0
2456404.89494 18.327 0.027 5.51 345.0
2456405.83916 18.270 0.025 4.26 675.0
2456405.90454 18.277 0.019 3.69 353.0
2456406.92434 18.336 0.023 4.16 422.0
2456407.84040 18.350 0.028 4.62 537.0
2456408.78449 18.258 0.034 5.62 605.0
2456409.89814 18.399 0.037 4.83 795.0
2456415.84781 18.369 0.038 7.55 319.0
2456416.75407 18.355 0.027 5.46 348.0
2456417.67901 18.407 0.037 6.76 408.0
2456417.84242 18.446 0.033 5.39 411.0
2456418.70131 18.439 0.030 5.02 388.0
2456418.86550 18.428 0.021 3.54 312.0
2456419.75069 18.381 0.024 5.05 304.0
2456419.92641 18.404 0.025 3.62 429.0
2456420.76611 18.390 0.021 4.42 268.0
2456421.79397 18.323 0.024 5.13 322.0
2456422.73839 18.367 0.022 4.50 316.0
2456423.69606 18.496 0.032 5.17 432.0
2456423.89455 18.435 0.026 4.04 457.0
2456424.75610 18.358 0.022 4.51 375.0
2456426.61532 18.449 0.030 6.09 337.0
2456426.85543 18.395 0.020 3.85 340.0
2456427.87424 18.396 0.021 4.13 527.0
2456428.64657 18.416 0.034 6.78 376.0
2456428.84204 18.510 0.032 5.49 394.0
2456431.64069 18.502 0.035 6.46 434.0
2456431.82941 18.418 0.025 4.65 371.0
2456432.66677 18.458 0.034 6.49 380.0
2456432.85097 18.406 0.023 4.29 347.0
2456433.65567 18.401 0.031 6.59 362.0
2456433.85174 18.562 0.030 5.14 484.0
2456434.74915 18.476 0.027 4.62 453.0
2456434.93556 18.482 0.036 5.40 567.0
2456435.58820 18.408 0.048 7.09 701.0
2456435.79130 18.452 0.027 4.01 546.0
2456436.59195 18.406 0.039 5.62 795.0
2456436.78243 18.383 0.029 4.18 728.0
2456436.94811 18.411 0.055 3.81 3115.0
2456437.87785 18.470 0.050 4.31 1635.0
2456441.71603 18.492 0.040 6.29 509.0
2456441.81825 18.403 0.035 5.46 620.0
2456442.59911 18.416 0.027 4.87 447.0
2456442.78311 18.486 0.024 4.44 360.0
2456442.94335 18.494 0.054 5.88 1110.0
2456443.62464 18.559 0.035 7.12 519.0
2456444.70406 18.562 0.039 6.82 342.0
2456444.80221 18.398 0.026 4.78 382.0
2456445.59972 18.457 0.033 6.20 386.0
2456445.80643 18.499 0.027 4.35 425.0
2456446.59043 18.459 0.024 4.84 333.0
2456446.78178 18.498 0.022 4.11 346.0
2456447.56760 18.452 0.027 4.70 380.0
2456447.75061 18.456 0.025 4.68 322.0
2456447.91669 18.430 0.026 4.99 407.0
2456448.67954 18.499 0.028 5.69 316.0
2456448.86496 18.475 0.028 4.45 433.0
2456449.64091 18.475 0.033 6.31 330.0
2456449.82502 18.431 0.026 4.50 353.0
2456450.59081 18.461 0.028 4.78 396.0
2456450.77491 18.511 0.023 3.62 385.0
2456450.93436 18.454 0.034 5.58 579.0
2456451.71605 18.490 0.028 4.97 376.0
2456451.89239 18.396 0.032 6.01 396.0
2456452.66893 18.540 0.025 4.82 294.0
2456452.90668 18.491 0.029 5.28 383.0
2456454.67853 18.491 0.023 4.39 291.0
2456454.86342 18.477 0.026 4.63 333.0
2456455.70593 18.587 0.025 4.77 357.0
2456456.64513 18.494 0.018 3.60 265.0
2456456.83137 18.506 0.024 4.02 357.0
2456457.80482 18.521 0.024 4.10 328.0
2456458.58817 18.529 0.034 5.84 376.0
2456458.77319 18.570 0.025 3.82 375.0
2456459.53396 18.511 0.035 4.86 611.0
2456459.73137 18.496 0.022 4.13 300.0
2456459.89601 18.423 0.033 5.93 470.0
2456460.79442 18.566 0.027 4.34 501.0
2456461.65355 18.416 0.029 5.29 447.0
2456461.87504 18.453 0.031 4.76 497.0
2456462.81940 18.485 0.031 5.25 399.0
2456463.59332 18.510 0.037 5.69 500.0
2456463.78438 18.526 0.029 4.12 508.0
2456464.60207 18.527 0.038 4.70 632.0
2456464.79317 18.595 0.041 4.82 687.0
2456468.58837 18.529 0.037 5.38 625.0
2456468.80202 18.499 0.034 4.61 647.0
2456469.66313 18.539 0.035 5.66 459.0
2456471.58086 18.542 0.043 7.81 325.0
2456472.64544 18.612 0.036 6.49 289.0
2456472.83105 18.605 0.044 6.63 443.0
2456473.60803 18.640 0.027 4.51 283.0
2456473.79268 18.537 0.030 5.07 366.0
2456474.55498 18.556 0.035 5.98 395.0
2456474.73634 18.516 0.030 5.29 376.0
2456475.51703 18.614 0.040 6.48 403.0
2456475.72147 18.569 0.031 4.82 375.0
2456476.48746 18.472 0.040 5.58 544.0
2456476.67529 18.637 0.035 5.44 362.0
2456476.83938 18.541 0.041 7.26 423.0
2456477.65597 18.548 0.032 5.80 303.0
2456478.51673 18.468 0.040 7.11 422.0
2456479.58173 18.550 0.029 5.51 311.0
2456479.79793 18.506 0.036 6.94 324.0
2456480.67996 18.540 0.028 5.65 301.0
2456481.48723 18.496 0.034 5.96 451.0
2456481.73027 18.589 0.035 6.25 320.0
2456483.59955 18.581 0.029 5.13 325.0
2456484.56435 18.584 0.035 6.10 366.0
2456485.69090 18.540 0.026 4.99 297.0
2456486.61290 18.507 0.027 5.46 298.0
2456486.81534 18.612 0.031 4.73 370.0
2456487.60348 18.594 0.024 4.49 289.0
2456487.80596 18.492 0.024 4.06 415.0
2456489.65505 18.533 0.029 5.09 301.0
2456490.49733 18.682 0.037 4.88 429.0
2456490.68442 18.527 0.026 4.31 351.0
2456491.52818 18.643 0.038 5.40 434.0
2456491.74684 18.617 0.031 4.04 422.0
2456492.56369 18.504 0.038 6.33 460.0
2456492.75066 18.432 0.032 4.63 547.0
2456496.58275 18.438 0.057 7.68 709.0
2456497.68837 18.610 0.041 7.21 447.0
2456498.51497 18.526 0.025 4.87 334.0
2456498.69433 18.535 0.031 5.28 390.0
2456499.52928 18.605 0.028 4.85 319.0
2456500.68270 18.516 0.038 6.56 408.0
2456501.66733 18.654 0.029 4.94 276.0
2456504.68299 18.585 0.027 4.84 280.0
2456505.58135 18.610 0.034 5.88 318.0
2456505.77887 18.517 0.047 7.20 512.0
2456506.72596 18.434 0.036 7.06 336.0
2456508.48365 18.562 0.039 6.61 371.0
2456508.67558 18.568 0.028 5.12 308.0
2456509.59912 18.598 0.021 3.21 299.0
2456509.76470 18.644 0.042 6.82 447.0
2456510.65718 18.585 0.024 4.28 310.0
2456511.61724 18.585 0.030 5.57 308.0
2456514.48002 18.763 0.043 6.07 394.0
2456514.73177 18.546 0.025 4.16 375.0
2456515.71996 18.529 0.023 4.30 310.0
2456516.67422 18.596 0.037 7.07 282.0
2456518.67957 18.517 0.025 4.40 332.0
2456519.63334 18.564 0.027 3.70 444.0
2456523.55614 18.615 0.031 3.93 539.0
2456524.66779 18.625 0.039 4.81 667.0
2456525.67535 18.725 0.055 5.94 679.0
2456529.55600 18.592 0.034 5.86 473.0
2456531.50845 18.596 0.033 5.41 347.0
2456532.51019 18.622 0.032 5.56 322.0
2456533.52529 18.698 0.042 5.77 413.0
2456534.59981 18.603 0.030 4.90 347.0
2456536.57098 18.557 0.025 4.33 343.0
2456538.61251 18.628 0.033 5.67 310.0
2456543.53470 18.589 0.030 4.94 345.0
2456544.57268 18.585 0.028 5.20 285.0
2456545.62102 18.575 0.029 5.63 306.0
2456547.58923 18.465 0.051 6.80 678.0
2456555.55121 18.623 0.049 6.21 488.0
2456558.52764 18.618 0.028 4.39 382.0
2456559.56728 18.567 0.031 5.22 390.0
2456560.62744 18.678 0.041 5.97 457.0
2456562.57796 18.562 0.027 4.39 311.0
2456563.59426 18.562 0.036 6.03 345.0
2456564.52719 18.608 0.031 5.13 360.0
2456565.49588 18.745 0.046 6.07 430.0
2456565.59398 18.668 0.034 5.00 384.0
2456567.56684 18.723 0.048 6.12 407.0
2456568.56369 18.645 0.041 5.69 395.0
2456569.52415 18.669 0.027 3.94 346.0
2456569.60625 18.579 0.037 6.51 365.0
2456571.48930 18.602 0.043 5.79 509.0
2456571.59919 18.586 0.042 6.71 471.0
2456572.56610 18.584 0.038 5.37 410.0
2456573.53022 18.726 0.035 4.29 459.0
2456577.49587 18.625 0.071 5.68 1630.0
2456578.57988 18.668 0.040 5.92 539.0
2456579.55016 18.632 0.050 6.29 599.0
2456581.49119 18.597 0.048 5.34 758.0
2456582.51806 18.623 0.041 5.28 596.0
2456583.51550 18.699 0.066 7.27 721.0
2456584.51091 18.837 0.059 5.06 722.0
2456585.51137 18.644 0.046 5.21 588.0
2456586.53231 18.663 0.051 6.87 463.0
2456590.50218 18.637 0.046 6.08 461.0
2456592.49755 18.652 0.054 6.32 595.0
2456595.49908 18.676 0.043 5.15 549.0
